file,$Unique,name,$Subtitle,$CardClass,$CardClass2,$CardClass3,$ResourceCost,$Level,$Slot,$Slot2,$Stamina,$Sanity,$Skill1,$Skill2,$Skill3,$Skill4,$Skill5,$Skill6,$Copyright,$Traits,$Rules,$Flavor,$Victory,portSource,portScale,portX,portY,$Artist,$Collection,$CollectionNumber
化學設備 [Seeker][asset],,化學設備,,Seeker,None,None,2,0,Accessory,None,None,None,Intellect,None,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",道具. 工具. 科學.,"<act>消耗化學設備：<b>調查</b>。如果你……
<bul> ...…失敗且低於難度正好2點，丟棄化學設備。
<bul> ...…成功且正好等於難度，獲得2資源。
<bul> ...…成功且高於難度正好2點，抽取1張卡牌。
<bul> ...…成功且高於難度正好4點，發現你所在地點的額外1個線索。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10040.png,1.25,0,90,Pixoloid Studios,fhvp,40
醫生查理斯‧威斯特三世 [Seeker][asset],1,醫生查理斯‧威斯特三世,追求志業,Seeker,None,None,3,0,Ally,None,1,2,Combat,Intellect,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",盟友. 科學.,"你擁有額外1個手部槽位，只能用來攜帶<b><i>工具</i></b>支援卡。
<rea>在你調查成功且超過難度正好1點或3點後，消耗醫生查理斯‧威斯特三世：對你所在地點的1名敵人造成1點傷害。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10041.png,1.25,0,90,Colin Boyer,fhvp,41
顯微鏡 [Seeker][asset],,顯微鏡,,Seeker,None,None,2,0,1 Hand,None,None,None,Intellect,None,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",道具. 工具. 科學.,"<rea>在你所在地點的敵人被成功躲避或被擊敗後，消耗顯微鏡：放置1資源在顯微鏡上，作為證據。
<act><act>：<b>調查</b>。顯微鏡上每有一證據，這次調查中你+1<int>(最多+3<int>)。如果你成功，你可以花費最多2證據來發現你所在地點等同該花費量的額外線索。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10042.png,1.25,0,90,Jason Caffoe,fhvp,42
老鼠面具 [Seeker][asset],,老鼠面具,溫順監視者,Seeker,None,None,1,0,None,None,None,None,Intellect,Willpower,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",道具. 守護. 面具.,"每位調查員限制1<b><i>面具</i></b>。
使用(2貢品)。在你翻開一個地點或將一個新地點放置入場後，補充1貢品。
<fre>花費1貢品：這次技能檢定中你+2<wil>或+2<int>。(每次檢定限制一次。)","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10043.png,1.25,0,90,Rob Laskey,fhvp,43
暴食菌株 [Seeker][asset],,暴食菌株,未鑑定,Seeker,None,None,2,0,None,None,1,1,Agility,None,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",生物. 怪物. 植物. 科學.,"每副牌組限制1張。
<act>：在你的綁定卡牌中查找詭異生長，並將其加入你的手牌。
<act>如果暴食菌株上有至少3生長：移動每個生長到你的資源池，作為資源。在你的冒險日誌裡紀錄""你定義了一個新物種。""","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10044.png,1.25,0,90,JB Casacop,fhvp,44
蓋布瑞歐‧凱瑞羅 (1) [Seeker][asset],1,蓋布瑞歐‧凱瑞羅,可靠密友,Seeker,None,None,4,1,Ally,None,2,1,Intellect,None,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",盟友. 學者. 詛咒縈繞.,"你獲得+1<int>。
<rea>當你的回合開始時，加入1個<cur>標記到混亂袋：抽取1張卡牌。","
""幫你忙比教會我的學生幾何學簡單多了。""",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10052.png,1.25,0,90,Borja Pindado,fhvp,52
沉穩雙手 (1) [Seeker][asset],,沉穩雙手,,Seeker,None,None,2,1,None,None,None,None,Intellect,Willpower,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",才能. 科學.,"每位調查員限制1張。
<rea>在你技能檢定將要成功時，消耗沉穩雙手：你成功且超過難度的點數增加1點或減少1點。如果你成功且超過難度正好2點，治癒1點恐懼。","
即使是最細微的顫抖都可能是決定生死的關鍵。",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10053.png,1.25,0,90,Pixoloid Studios,fhvp,53
稜角透鏡 (2) [Seeker][asset],,稜角透鏡,異界之窗,Seeker,None,None,2,2,Accessory,None,None,None,Intellect,None,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",道具. 遺物. 詛咒縈繞.,<act>加入1個<cur>標記到混亂袋：<b>調查</b>。這次調查中你+2技能值。如果這次調查期間抽出了<cur>標記，你可以消耗稜角透鏡來發現你所在地點的額外1個線索。,"
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10056.png,1.25,0,90,Pixoloid Studios,fhvp,56
顯微鏡 (4) [Seeker][asset],,顯微鏡,,Seeker,None,None,2,4,1 Hand,None,None,None,Intellect,Intellect,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",道具. 工具. 科學.,"<rea>在你所在地點的敵人被成功躲避或被擊敗後：放置1資源在顯微鏡上，作為證據。
<act><act>：<b>調查</b>。顯微鏡上每有一證據，這次調查中你+2<int>(最多+6<int>)。如果你成功，你可以花費最多3證據來發現你所在地點等同該花費量的額外線索。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10058.png,1.25,0,90,Jason Caffoe,fhvp,58
暴食菌株 (4) [Seeker][asset],,暴食菌株,警戒枝蔓,Seeker,None,None,2,4,None,None,1,1,Intellect,None,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",生物. 科學.,"研究完成。每副牌組限制1張。
<fre>：在你的綁定卡牌中查找詭異生長，並將其加入你的手牌。(每輪限制一次。)
<rea>在調查員抽取一張非弱點詭計卡時，如果其所在地點的隱藏值等於或低於暴食菌株上的生長數量：取消該詭計卡的效果並將其丟棄。移除暴食菌株上的全部生長。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10059.png,1.25,0,90,JB Casacop,fhvp,59
暴食菌株 (4) [Seeker][asset][食肉枝蔓],,暴食菌株,食肉枝蔓,Seeker,None,None,2,4,None,None,1,1,Combat,None,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",怪物. 科學.,"研究完成。每副牌組限制1張。
<fre>：在你的綁定卡牌中查找詭異生長，並將其加入你的手牌。(每輪限制一次。)
<fre>選擇你所在地點一名剩餘生命值等於或低於暴食菌株上的生長數量的非<b><i>精英</i></b>敵人：擊敗該敵人。移除暴食菌株上的全部生長。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10060.png,1.25,0,90,JB Casacop,fhvp,60
暴食菌株 (4) [Seeker][asset][滋養枝蔓],,暴食菌株,滋養枝蔓,Seeker,None,None,2,4,None,None,3,3,Willpower,None,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",植物. 科學.,"研究完成。每副牌組限制1張。
<fre>：在你的綁定卡牌中查找詭異生長，並將其加入你的手牌。(每輪限制一次。)
<fre>移除暴食菌株上的全部生長：治癒暴食菌株等量的傷害/恐懼，或將你所在地點的調查員或<b><i>盟友</i></b>支援卡上等量的傷害/恐懼移動到暴食菌株上。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10061.png,1.25,0,90,JB Casacop,fhvp,61
野貓碧安卡 [Rogue][asset],1,"""野貓""碧安卡",為你高歌,Rogue,None,None,2,0,Ally,None,2,1,Agility,None,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",盟友. 罪犯. 社會名流.,"每副牌組限制1張。使用(10資源)。
<act>消耗""野貓""碧安卡：<b>談判</b>。將""野貓""碧安卡上的X個資源移動到你的資源池，X不能大於5。檢定<agi>(X)。如果你失敗，記住""你欠碧安卡X資源""。然後，在你的綁定卡牌中查找""野貓""碧安卡敵人，並將她生成到你所在地點。將本卡牌從遊戲中移除。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10062.png,1.25,0,90,Magali Villeneuve,fhvp,62
勒索檔案 [Rogue][asset],,勒索檔案,,Rogue,None,None,2,0,None,None,None,None,Willpower,None,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",道具. 書籍. 違法.,<act>選擇你所在地點的一名非<b><i>精英</i></b>敵人：<b>談判</b>。檢定<wil>(X)，其中X為該敵人的印刷生命值。如果你成功，該敵人與每位調查員解除交戰並獲得冷漠，直到本輪結束。,"
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10064.png,1.25,0,90,Ian Kirkpatrick,fhvp,64
不列顛鬥牛犬 [Rogue][asset],,不列顛鬥牛犬,,Rogue,None,None,3,0,1 Hand,None,None,None,Agility,Combat,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",道具. 武器. 槍械. 違法.,"使用(3子彈)。
<act>花費1子彈：<b>攻擊</b>。這次攻擊你可以不使用<com>，改為使用<agi>。這次攻擊造成+1傷害。
<rea>在你與敵人談判並且技能檢定失敗後：將不列顛鬥牛犬從你的手牌中放置入場。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10065.png,1.25,0,90,Pixoloid Studios,fhvp,65
假證件 [Rogue][asset],,假證件,,Rogue,None,None,3,0,1 Hand,None,None,None,Intellect,None,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",道具. 違法.,<act>選擇你所在地點的一名敵人並消耗假證件：<b>談判</b>。檢定<int>(1)。假證件上每有一可疑，這次檢定難度+1。如果你成功，發現你所在地點的1個線索並放置1資源到假證件上，作為可疑。如果你失敗，你必須丟棄假證件，或所選敵人攻擊你。,"
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10066.png,1.25,0,90,Lin Hsiang,fhvp,66
狐狸面具 [Rogue][asset],,狐狸面具,狡詐騙徒,Rogue,None,None,1,0,None,None,None,None,Agility,Intellect,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",道具. 守護. 面具.,"每位調查員限制1<b><i>面具</i></b>。
使用(2貢品)。在你移動離開有敵人的地點後，補充1貢品。
<fre>花費1貢品：這次技能檢定中你+2<int>或+2<agi>。(每次檢定限制一次。)","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10067.png,1.25,0,90,Rob Laskey,fhvp,67
象牙護符 [Rogue][asset],,象牙護符,源於彼方,Rogue,None,None,1,0,Accessory,None,None,None,Willpower,None,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",道具. 守護. 詛咒縈繞.,<act>加入1─3個<cur>標記到混亂袋並消耗象牙護符：獲得1資源。每加入一個標記，獲得額外1資源。,"
""讓信念蒙蔽真相；讓幻想取代記憶；我向內心深深推進，堅定篤信。"" - 赫爾曼‧梅爾維爾，<u>《白鯨記》</u>",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10068.png,1.25,0,90,Lale Ann,fhvp,68
不列顛鬥牛犬 (2) [Rogue][asset],,不列顛鬥牛犬,,Rogue,None,None,3,2,1 Hand,None,None,None,Agility,Combat,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",道具. 武器. 槍械. 違法.,"使用(3子彈)。
<act>花費1子彈：<b>攻擊</b>。這次攻擊你可以不使用<com>，改為使用<agi>，並且你+2技能值。這次攻擊造成+1傷害。這次攻擊忽略冷漠關鍵詞。
<rea>在你與敵人談判並且技能檢定失敗後：將不列顛鬥牛犬從你的手牌中放置入場。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10077.png,1.25,0,90,Pixoloid Studios,fhvp,77
妖艷迷人 (3) [Rogue][asset],,妖艷迷人,,Rogue,None,None,0,3,None,None,None,None,None,None,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",才能. 技巧.,"永久。卓越。
<rea> 在你抽取你的起始手牌前：在你的牌堆中查找最多3張不同的<b><i>Trick</i></b>卡牌，並將其面朝下疊加到妖艷迷人。混洗你的牌堆。
<rea>在你與敵人交戰時，消耗妖艷迷人：抽取1張疊加的卡牌，或在你的牌堆頂部9張卡牌中查找並抽取一張與疊加的卡牌同名的卡牌，並混洗你的牌堆。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10079.png,1.25,0,90,Jean Tay,fhvp,79
假證件 (4) [Rogue][asset],,假證件,,Rogue,None,None,2,4,1 Hand,None,None,None,Agility,Intellect,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",道具. 違法.,<act>選擇你所在地點的一名敵人：<b>談判</b>。檢定<int>(0)。假證件上每有一可疑，這次檢定難度+1。如果你成功，發現你所在地點或連接地點的1個線索。如果你沒有成功且超過難度至少2點，放置1資源到假證件上，作為可疑。如果你失敗，將假證件返回你的手牌。,"
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10082.png,1.25,0,90,Lin Hsiang,fhvp,82
靈貓面具 [Mystic][asset],,靈貓面具,無常滋事者,Mystic,None,None,1,0,None,None,None,None,Combat,Willpower,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",道具. 守護. 面具.,"每位調查員限制1<b><i>面具</i></b>。
使用(2貢品)。在毀滅標記被放置到沒有毀滅標記的卡牌上後，補充2貢品。
<fre>花費1貢品：這次技能檢定中你+2<wil>或+2<com>。(每次檢定限制一次。)","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10084.png,1.25,0,90,Rob Laskey,fhvp,84
卡納瑪戈斯的權杖 [Mystic][asset],1,卡納瑪戈斯的權杖,瘋先知的法杖,Mystic,None,None,2,0,1 Hand,None,None,None,Willpower,None,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",道具. 遺物. 密教. 詛咒縈繞.,"每副牌組限制1張。
<fre>選擇任意地點的一名非<b><i>精英</i></b>敵人並消耗卡納瑪戈斯的權杖：從混亂袋隨機抽出5個混亂標記。如果抽出<cur>標記，在你的綁定卡牌中查找隨機1張<b><i>Rot</i></b>事件，並將其疊加到該敵人。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10085.png,1.25,0,90,Borja Pindado,fhvp,85
死者交談術 [Mystic][asset],,死者交談術,,Mystic,None,None,1,0,1 Arcane,None,None,None,Willpower,None,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",才能. 儀式.,"使用(6貢品)。
<act>花費任意數量的貢品：<b>談判</b>。選擇你棄牌堆中的一張<b><i>法術</i></b>或<b><i>儀式</i></b>事件卡，並從混亂袋抽出等同於花費貢品數量的標記。如果抽出至少1個<sku>或<cur>標記，將所選事件卡返回你的手牌。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10091.png,1.25,0,90,Adam S. Doyle,fhvp,91
巫毒匕首 [Mystic][asset],,巫毒匕首,詛咒之刃,Mystic,None,None,2,0,1 Hand,None,None,None,Combat,None,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",道具. 武器. 近戰. 詛咒縈繞.,<act>加入1-3個<cur>標記到混亂袋：<b>攻擊</b>。作為這次行動費用的一部分，每加入1個<cur>標記，這次攻擊中你+2<com>。如果這次攻擊擊敗了敵人，補充你控制的一張支援卡上的1充能或貢品。,"
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10092.png,1.25,0,90,Rob Laskey,fhvp,92
奧利芙‧麥克布萊德 (2) [Mystic][asset],1,奧利芙‧麥克布萊德,已然嘗試,Mystic,None,None,2,2,Ally,None,1,3,Willpower,Willpower,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",盟友. 女巫.,<rea>在你將要抽出一個混亂標記時，消耗奧利芙‧麥克布萊德：改為抽出4個混亂標記，而不是1個。選擇其中2個標記來結算，忽略其餘標記。,"
你必須對每種法術全情投入。有時就是字面的意思。",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10097.png,1.25,0,90,Aurore Folny,fhvp,97
卡納瑪戈斯的權杖 (2) [Mystic][asset],1,卡納瑪戈斯的權杖,瘋先知的法杖,Mystic,None,None,2,2,1 Hand,None,None,None,Willpower,None,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",道具. 遺物. 密教. 詛咒縈繞.,"
<fre>選擇任意地點的一名非<b><i>精英</i></b>敵人並消耗卡納瑪戈斯的權杖：從混亂袋隨機抽出5個混亂標記。每抽出1個<cur>標記，你可以在你的綁定卡牌中查找隨機1張<b><i>腐爛</i></b>事件，並將其疊加到該敵人。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10098.png,1.25,0,90,Borja Pindado,fhvp,98
所羅門之鑰 (4) [Mystic][asset],1,所羅門之鑰,未知之秘,Mystic,None,None,2,4,1 Hand,None,None,None,Intellect,Willpower,Wild,Wild,None,None,"<family ""Arial""><cop> 2024 FFG</family>",道具. 書籍. 祝福. 詛咒縈繞.,"<fre>如果混亂袋中的<ble>標記數量多於<cur>標記，從混亂袋移除1個<ble>標記並消耗所羅門之鑰：治癒你所在地點一位調查員或一張<b><i>盟友</i></b>支援卡的最多2點傷害和/或恐懼。
<fre>如果混亂袋中的<cur>標記數量多於<ble>標記，從混亂袋移除1個<cur>標記並消耗所羅門之鑰：獲得2個資源。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10104.png,1.25,0,90,Daniel Masso,fhvp,104
門鑰守衛 [Mystic][asset],1,門鑰守衛,天界衛士,Mystic,None,None,0,0,None,None,-,4,None,None,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",召喚.,"綁定(古者封印)。
<rea>在你所在地點的技能檢定期間抽出一個<ble>標記時：對門鑰守衛造成1點恐懼，並發現你所在地點或連接地點的1個線索。
<b>強制</b> - 在黃銅侍從將要離場時：將其放在一邊，位於場外。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10106.png,1.25,0,90,Peter Polach,fhvp,106
黃銅侍從 [Mystic][asset],1,黃銅侍從,惡魔爪牙,Mystic,None,None,0,0,None,None,4,-,None,None,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",召喚.,"綁定(古者封印)。
<rea>在你所在地點的技能檢定期間抽出一個<cur>標記時：對黃銅侍從造成1點傷害，並對你所在地點或連接地點的一名敵人造成2點傷害。
<b>強制</b> - 在黃銅侍從將要離場時：將其放在一邊，位於場外。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10107.png,1.25,0,90,Peter Polach,fhvp,107
火柴盒 [Survivor][asset],,火柴盒,,Survivor,None,None,1,0,None,None,None,None,Intellect,None,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",道具. 工具.,"使用(3補給)。如果火柴盒沒有補給，將其丟棄。
<fre>在任何調查員的回合期間，消耗火柴盒並花費1補給：直到本回合結束前你所在地點-1隱藏值。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10108.png,1.25,0,90,Pixoloid Studios,fhvp,108
毛皮生意 [Survivor][asset],,毛皮生意,,Survivor,None,None,-,0,None,None,None,None,None,None,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",道具. 供給.,"只要毛皮生意在你的手牌中，你的手牌上限減少3。
<rea>在遊戲結束或你撤退時，如果毛皮生意在你的手牌中：你在下場冒險前購買下一張新卡牌的經驗值費用減1。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10109.png,1.25,0,90,Rafal Hrynkiewicz,fhvp,109
乾草叉 [Survivor][asset],,乾草叉,,Survivor,None,None,3,0,2 Hands,None,None,None,Agility,Combat,None,None,None,None,"<family ""Arial""><cop> 2024 FFG</family>",道具. 工具. 武器. 近戰.,"<act>：<b>攻擊</b>。這次攻擊中你+1<com>並造成+2傷害。如果這次攻擊成功，失去對乾草叉的控制，並將其疊加到你所在地點。你所在地點獲得：
""<act>：控制乾草叉。位於乾草叉所在地點的任何調查員均可觸發此能力。""","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\10110.png,1.25,0,90,Pixoloid Studios,fhvp,110
